Milliseconds,X_Traori_Transformed,Y_Traori_Transformed,Z_Traori_Transformed,Fx_N,Fy_N,Fz_N,ACT_POSITION_X,ACT_POSITION_Y,ACT_POSITION_Z,ACT_POSITION_A,ACT_POSITION_C_Updated,ACT_OVERRIDE,SPINDLE_ROTATION_ANGLE,SPINDLE_SPEED,ACT_CURRENT_X,ACT_CURRENT_Y,ACT_CURRENT_Z,ACT_CURRENT_A,ACT_CURRENT_C,ACT_CURRENT_S,ACTIVE_TOOL_RADIUS,ACTIVE_TOOL_LENGTH,Zero_Offset_X,Zero_Offset_Y,Zero_Offset_Z,Zero_Offset_C
72.9,-211.69897468070928,-309.82042346655027,-140.32546248494987,16.7851753,-38.7890129,53.3463364,21.29172,16.637661,-0.2090986,0.000155136862,5.34305036e-05,100,113.882011,24002.0371,-0.411865234,-0.483642578,2.56860352,-0.285644531,-0.284057617,-2.14306641,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
72.95,-211.7773796,-309.7849744351578,-140.34808219493937,16.4036942,-38.1176071,53.621006,21.213604,16.6729126,-0.23171851,0.000155117523,0.0,100,185.850708,24001.2363,-0.4802246,-0.5126953,2.513916,-0.3218994,-0.276123047,-2.92578125,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
73.0,-211.81648320962444,-309.7690420562674,-140.35929231178324,15.0151024,-38.46857,52.27819,21.1742115,16.68935,-0.243607342,2.958849e-05,5.34340179e-05,100,41.86938,23999.4043,-0.493896484,-0.5571289,2.6472168,-0.1538086,-0.2658081,-1.04931641,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
73.05,-211.85605199999998,-309.75236305776264,-140.37048215675392,15.5339165,-37.17153,52.9801178,21.1349316,16.7058315,-0.2547973,2.9569157e-05,0.0,100,257.831757,23998.9473,-0.4921875,-0.5280762,2.631836,-0.248291016,-0.251525879,-2.97705078,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
73.1,-211.89631473967302,-309.73682184813475,-140.38321706836228,15.0456209,-37.4919777,51.9424858,21.09438,16.7214165,-0.267192841,9.234817e-05,5.34340179e-05,100,113.880638,24002.38,-0.485351563,-0.553710938,2.56005859,-0.279052734,-0.2808838,-1.92773438,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
73.15,-211.93718869999998,-309.72186005146153,-140.393527330853,15.7780647,-37.1562729,54.32293,21.0537949,16.7364883,-0.2781818,-3.32001946e-05,0.0,100,329.849884,23998.26,-0.541748047,-0.4921875,2.69677734,-0.2142334,-0.237243652,-2.307129,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
73.2,-211.9779011,-309.7072936780263,-140.40612177463356,15.366065,-38.48383,53.8346329,21.0130825,16.7505932,-0.2897583,0.000155117523,0.0,100,185.850708,24001.35,-0.5007324,-0.5588379,2.52417,-0.3317871,-0.278503418,-3.00439453,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
73.25,-212.0190064,-309.69412208632286,-140.41710223119537,14.1148062,-35.4167175,53.49893,20.9719772,16.7640724,-0.3014173,2.958849e-05,0.0,100,41.8666344,23999.1758,-0.531494141,-0.4921875,2.67456055,-0.1505127,-0.266601563,-1.746582,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
73.3,-212.10146602225163,-309.6686418333854,-140.44095684147092,16.0374718,-35.4777565,53.3463364,20.8892288,16.7895966,-0.324932724,9.234817e-05,5.34305036e-05,100,113.8724,24002.1523,-0.485351563,-0.5366211,2.5925293,-0.279052734,-0.278503418,-2.27636719,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
73.35,-212.1436287,-309.6568003849424,-140.45130738755202,15.5491762,-35.76768,51.3015976,20.8473549,16.801548,-0.335961819,-3.32001946e-05,0.0,100,329.841644,23998.26,-0.442626953,-0.483642578,2.70019531,-0.2142334,-0.237243652,-2.92919922,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
73.4,-212.18540919999998,-309.6450523275597,-140.46369672756285,13.6875477,-33.4940529,51.8509331,20.8055744,16.8129883,-0.3476727,9.233851e-05,0.0,100,185.842468,24001.4648,-0.473388672,-0.529785156,2.53100586,-0.330688477,-0.2808838,-2.34814453,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
73.45,-212.2693363,-309.62553949813486,-140.48602203930292,14.86251,-32.2580528,51.72886,20.7216473,16.832655,-0.370337248,2.9569157e-05,0.0,100,257.809784,23998.26,-0.411865234,-0.488769531,2.619873,-0.269165039,-0.257873535,-2.850586,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
73.5,-212.311544870379,-309.6170329359378,-140.4988766782885,15.4271021,-32.5937576,53.1021919,20.67915,16.8412056,-0.382852644,9.234817e-05,5.34305036e-05,100,113.853172,24002.2656,-0.485351563,-0.5571289,2.54638672,-0.282348633,-0.2808838,-2.12939453,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
73.55,-212.35416759999998,-309.60882841851014,-140.5092374673495,14.2979174,-31.73924,52.0035248,20.636816,16.84952,-0.393891871,-3.32001946e-05,0.0,100,329.8183,23998.1465,-0.396484375,-0.478515625,2.68652344,-0.223022461,-0.234069824,-3.64355469,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
73.6,-212.39634859999998,-309.6005728342476,-140.5215965788793,13.5959921,-31.6171665,51.7593765,20.594635,16.8574677,-0.405572623,9.233851e-05,0.0,100,185.824615,24001.8086,-0.381103516,-0.4921875,2.50024414,-0.322998047,-0.277709961,-2.55322266,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
73.65,-212.4805103,-309.5873429682384,-140.5439520125905,11.5054741,-30.1980553,52.583374,20.5104733,16.8708515,-0.428267241,2.9569157e-05,0.0,100,257.8043,23998.26,-0.4802246,-0.4580078,2.58911133,-0.2746582,-0.26184082,-3.30859375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
73.7,-212.5229848840665,-309.58199315285935,-140.55675657781183,10.8188086,-30.8236847,52.33923,20.46771,16.8762455,-0.4407326,9.234817e-05,5.34340179e-05,100,113.846306,24002.0371,-0.509277344,-0.495605469,2.54638672,-0.279052734,-0.2824707,-1.77392578,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
73.75,-212.56608549999999,-309.57691845208944,-140.56718751483984,9.475994,-28.48902,51.8509331,20.4248981,16.88143,-0.4518419,-3.32001946e-05,0.0,100,329.8128,23997.8027,-0.483642578,-0.423828125,2.68139648,-0.223022461,-0.234069824,-3.5,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
73.8,-212.65198029572375,-309.5694934611333,-140.59045754347505,9.582809,-30.30487,50.8438225,20.3387146,16.8890533,-0.475111872,-3.319053e-05,5.34340179e-05,100,41.82269,23999.291,-0.5776367,-0.440917969,2.66601563,-0.16809082,-0.266601563,-1.21337891,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
73.85,-212.6951672,-309.5665857044325,-140.60214647910536,8.331551,-27.9854641,50.5081177,20.2958164,16.8914547,-0.486122578,9.233851e-05,0.0,100,257.782318,23998.49,-0.5332031,-0.391357422,2.61132813,-0.2779541,-0.2602539,-3.612793,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
73.9,-212.73831263835285,-309.5645238102838,-140.61479656390114,8.560439,-28.07702,50.08086,20.2523823,16.8937149,-0.498772562,9.235784e-05,5.34269857e-05,100,113.82296,24001.8086,-0.540039063,-0.451171875,2.56005859,-0.282348633,-0.2808838,-2.05078125,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
73.95,-212.7818295,-309.5630409855934,-140.6250075228812,8.133181,-27.3140583,49.80619,20.2091541,16.8953075,-0.5096619,-3.32001946e-05,0.0,100,329.7881,23998.0313,-0.521240234,-0.386230469,2.68139648,-0.239501953,-0.238037109,-3.55126953,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
74.0,-212.8678597024471,-309.56228428736586,-140.64862206300964,9.308143,-27.6345024,50.66071,20.1228352,16.8961086,-0.5329372,2.958849e-05,5.34340179e-05,100,41.7993431,23999.4043,-0.552001953,-0.324707031,2.63867188,-0.152709961,-0.26184082,-1.35351563,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
74.05,-212.91135179999998,-309.5629692867841,-140.6604165475232,10.1321421,-28.0007248,38.88057,20.0796318,16.895071,-0.5443926,9.234818e-05,0.0,100,257.756226,23998.49,-0.461425781,-0.0478515625,2.60449219,-0.292236328,-0.2642212,-3.90673828,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
74.1,-212.95471091837658,-309.56556343160395,-140.67282660357668,13.5196953,-28.839983,39.67405,20.035984,16.8926754,-0.5568026,9.235784e-05,5.34305036e-05,100,113.803734,24002.1523,-0.5024414,0.0102539063,2.513916,-0.305419922,-0.274536133,-2.15673828,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
74.15,-212.9980484,-309.5688717191263,-140.68287751950257,10.528883,-27.7413158,43.33627,19.9929352,16.8894768,-0.5675319,-3.32001946e-05,0.0,100,329.770233,23998.26,-0.4272461,0.03930664,2.65063477,-0.226318359,-0.2364502,-2.41992188,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
74.2,-213.0838879706732,-309.5759941679734,-140.70650751546142,11.8564377,-27.5124283,38.23968,19.9068069,16.8825531,-0.5911619,-3.32002e-05,5.34375322e-05,100,41.78561,23999.291,-0.399902344,0.117919922,2.633545,-0.180175781,-0.2753296,-1.43896484,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
74.25,-213.12668,-309.5798775021532,-140.7180219564905,11.7343636,-25.00991,36.9884224,19.8643036,16.8783169,-0.602337241,2.95594873e-05,0.0,100,257.741119,23998.1465,-0.4050293,0.1862793,2.59936523,-0.272460938,-0.2658081,-3.496582,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
74.3,-213.1692590005364,-309.58469426182404,-140.73089658216472,6.97347736,-27.89391,41.53568,19.8214359,16.8735447,-0.6148726,9.234817e-05,5.34305036e-05,100,113.787254,24002.0371,-0.4819336,0.152099609,2.54125977,-0.296630859,-0.2880249,-2.42333984,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
74.35,-213.2545836,-309.5946901607245,-140.753366578399,9.338661,-25.3913918,34.9436836,19.7364,16.86335,-0.637342632,9.233851e-05,0.0,100,185.771057,24002.0371,-0.454589844,0.237548828,2.522461,-0.326293945,-0.272155762,-3.20263672,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
74.4,-213.29678616629135,-309.6010532511496,-140.76478209478503,12.83303,-24.5979118,34.9742,19.6939087,16.85734,-0.649097264,2.95788213e-05,5.34340179e-05,100,41.7869835,23999.291,-0.5041504,0.30078125,2.67285156,-0.188964844,-0.278503418,-1.81152344,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
74.45,-213.33937799999998,-309.6074960998744,-140.7763966192367,10.6967344,-23.346653,43.5804176,19.6516056,16.850544,-0.6603726,9.234817e-05,0.0,100,257.7466,23998.375,-0.485351563,0.401611328,2.65234375,-0.28125,-0.257873535,-3.08300781,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
74.5,-213.38180817198156,-309.6153149432409,-140.7886167237731,9.063994,-22.58369,37.2936058,19.6088867,16.8429241,-0.67259264,9.235784e-05,5.34305036e-05,100,113.794121,24002.0371,-0.509277344,0.381103516,2.56518555,-0.302124023,-0.2880249,-2.23193359,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
74.55,-213.42447049999998,-309.6239185863602,-140.79890744960554,11.0782156,-22.17169,35.3404236,19.5665131,16.83443,-0.683561862,-3.32001946e-05,0.0,100,329.7716,23998.7188,-0.446044922,0.391357422,2.66943359,-0.221923828,-0.238037109,-2.66943359,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
74.6,-213.46629109999998,-309.6328313671865,-140.81140666286788,11.3528824,-24.7505035,42.8784943,19.5246925,16.8252087,-0.695382655,9.233851e-05,0.0,100,185.775177,24001.9219,-0.476806641,0.41015625,2.52929688,-0.329589844,-0.276123047,-2.66259766,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
74.65,-213.507744826738,-309.6434653179627,-140.8227521036801,12.1158447,-21.4239864,40.1623459,19.48295,16.8149281,-0.707067251,2.95788213e-05,5.34340179e-05,100,41.79797,23999.52,-0.57421875,0.411865234,2.65405273,-0.169189453,-0.273742676,-1.58251953,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
74.7,-213.59061702512233,-309.66556416807987,-140.8467168565087,10.2542162,-22.2785053,34.7910919,19.4000778,16.792675,-0.730692744,9.234817e-05,5.34305036e-05,100,113.805107,24002.0371,-0.5349121,0.401611328,2.55322266,-0.292236328,-0.290405273,-2.409668,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
74.75,-213.63241539999999,-309.6779912201074,-140.85714735627298,15.6102133,-21.1340618,47.5478249,19.3585682,16.7803574,-0.7418018,-3.32001946e-05,0.0,100,329.775726,23998.26,-0.5126953,0.418701172,2.69848633,-0.228515625,-0.24041748,-3.41796875,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
74.8,-213.6740204,-309.69078997356786,-140.86949684627467,11.4749565,-22.0496159,40.92531,19.3169632,16.76725,-0.753472745,9.233851e-05,0.0,100,185.777924,24001.9219,-0.4375,0.4819336,2.54467773,-0.339477539,-0.2658081,-2.730957,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
74.85,-213.7567402,-309.71873048878217,-140.8916821393969,7.88903236,-21.0272465,37.1104965,19.2342434,16.7394638,-0.7759973,2.9569157e-05,0.0,100,257.764465,23998.6035,-0.3828125,0.5554199,2.66259766,-0.280151367,-0.255493164,-3.31542969,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
74.9,-213.79697478099675,-309.7332750431552,-140.90425214679044,15.6102133,-22.0801353,48.2802658,19.19372,16.7251186,-0.7885673,2.95691552e-05,5.34269857e-05,100,113.811974,24002.2656,-0.369140625,0.5280762,2.60449219,-0.286743164,-0.284851074,-1.69189453,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
74.95,-213.8372589,-309.7486565777849,-140.9146122714585,14.23688,-20.7068024,44.6790848,19.1537247,16.7098465,-0.7996062,-9.598888e-05,0.0,100,329.783966,23998.375,-0.389648438,0.5571289,2.75488281,-0.221923828,-0.233276367,-3.35302734,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
75.0,-213.8765999,-309.76453990453956,-140.9270870678509,8.835106,-23.148283,41.2304955,19.1143837,16.6935,-0.8110629,9.232884e-05,0.0,100,185.786163,24001.58,-0.41015625,0.572509766,2.57202148,-0.3416748,-0.263427734,-2.4609375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
75.05,-213.9554077,-309.7985142826322,-140.94969212828752,17.5786552,-20.6915436,48.921154,19.0355759,16.65968,-0.8340073,2.95594873e-05,0.0,100,257.765839,23998.6035,-0.4699707,0.685302734,2.70361328,-0.279052734,-0.259460449,-3.930664,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
75.1,-213.9950691,-309.81640955239186,-140.96221222778757,20.5084324,-21.5308018,46.20501,18.9959145,16.6417847,-0.846527338,2.95691534e-05,0.0,100,113.817467,24002.38,-0.420410156,0.65625,2.628418,-0.28894043,-0.2824707,-1.95507813,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
75.15,-214.0341355,-309.835752010878,-140.9727371125677,12.9703627,-24.3232441,43.9161224,18.9568481,16.6225967,-0.8573917,-3.32098643e-05,0.0,100,329.789459,23998.26,-0.420410156,0.6699219,2.734375,-0.20324707,-0.241210938,-3.43847656,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
75.2,-214.07243119999998,-309.8551697875152,-140.98495736613705,21.4545059,-23.7586517,51.3931541,18.9185524,16.60287,-0.868933,9.23385e-05,0.0,100,185.786163,24001.2363,-0.432373047,0.606689453,2.55834961,-0.31640625,-0.265014648,-2.99755859,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
75.25,-214.1473576,-309.89631427651136,-141.00767222645592,22.78206,-22.2174683,47.2426376,18.843626,16.56188,-0.8919874,2.954982e-05,0.0,100,257.760345,23998.49,-0.507568359,0.6904297,2.68652344,-0.279052734,-0.265014648,-3.838379,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
75.3,-214.18467579007654,-309.91761395787375,-141.02044234190424,13.3823624,-24.5521336,45.0758247,18.8060188,16.54078,-0.9047574,2.95691516e-05,5.34305036e-05,100,113.809227,24002.2656,-0.594726563,0.6032715,2.625,-0.285644531,-0.286438,-1.96191406,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
75.35,-214.2223564,-309.9393019719707,-141.03052165206626,19.1045818,-23.148283,51.91197,18.7686272,16.5192013,-0.9155159,-9.598888e-05,0.0,100,329.781219,23998.375,-0.5656738,0.6972656,2.75830078,-0.2010498,-0.243591309,-2.515625,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
75.4,-214.29626448899856,-309.9852267000694,-141.0540070133312,23.0567265,-24.9946518,50.5996742,18.69443,16.4733219,-0.938661635,-3.32002e-05,5.34375322e-05,100,41.8075829,23999.291,-0.5246582,0.6254883,2.730957,-0.152709961,-0.281677246,-1.39794922,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
75.45,-214.3325592,-310.0085749882266,-141.0651268600979,14.9540653,-23.7433929,44.74012,18.6584244,16.4497738,-0.9497816,-3.321953e-05,0.0,100,257.765839,23998.375,-0.495605469,0.6254883,2.730957,-0.270263672,-0.265014648,-3.55810547,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
75.5,-214.36894189999998,-310.03250071641935,-141.07804240999386,16.1442871,-23.3008747,52.0035248,18.6220417,16.4256935,-0.962357461,2.95594855e-05,0.0,100,113.807854,24001.9219,-0.5007324,0.548584,2.66943359,-0.2680664,-0.284057617,-2.409668,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
75.55,-214.40406444082626,-310.05726791228886,-141.0879256253986,28.5195389,-26.1238365,53.4378929,18.58663,16.40159,-0.9732598,-0.0001587679,5.34340179e-05,100,329.781219,23998.49,-0.4375,0.6767578,2.79589844,-0.199951172,-0.249145508,-2.724121,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
75.6,-214.47398599322614,-310.1083082259608,-141.1114011172307,19.3792477,-26.04754,47.05953,18.5167084,16.3503952,-0.996395648,-9.59888857e-05,5.34340179e-05,100,41.80621,23999.52,-0.444335938,0.5998535,2.736084,-0.135131836,-0.287231445,-1.59960938,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
75.65,-214.5081612,-310.13405574561995,-141.12303663500307,19.8675442,-24.3232441,52.0035248,18.4828224,16.3242931,-1.0076915,-3.32292e-05,0.0,100,257.7686,23998.6035,-0.46484375,0.68359375,2.729248,-0.275756836,-0.274536133,-2.88476563,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
75.7,-214.54216986332827,-310.1607658555305,-141.1358025350542,27.924427,-26.24591,55.48263,18.4485245,16.2976284,-1.02011752,2.95594837e-05,5.34305036e-05,100,113.811974,24001.9219,-0.499023438,0.6357422,2.636963,-0.263671875,-0.277709961,-2.13623047,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
75.75,-214.60864279300205,-310.21577574281037,-141.15844250111232,26.9783535,-29.1451683,48.86012,18.3820515,16.2426186,-1.04275751,2.954982e-05,5.34340179e-05,100,185.786163,24001.8086,-0.364013672,0.6647949,2.58740234,-0.3043213,-0.272949219,-2.850586,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
75.8,-214.64079874688863,-310.24481739206453,-141.16952060053427,16.6325817,-26.2153912,49.6536,18.3498955,16.2138863,-1.05451536,-9.59888857e-05,5.34375322e-05,100,41.8075829,23999.52,-0.4494629,0.681884766,2.70874023,-0.135131836,-0.284851074,-1.77050781,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
75.85,-214.6719166,-310.27362407916473,-141.1808765440592,27.7107983,-28.641613,54.0482635,18.319067,16.1847248,-1.06553149,-3.32292e-05,0.0,100,257.7727,23998.6035,-0.439208984,0.68359375,2.69335938,-0.272460938,-0.2658081,-2.87451172,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
75.9,-214.70285243049653,-310.3032069813199,-141.19333657936707,29.72502,-32.5785,50.691227,18.2878418,16.1553421,-1.07799149,-3.32195341e-05,5.34305036e-05,100,113.81884,24002.1523,-0.5349121,0.5810547,2.60961914,-0.265869141,-0.289611816,-2.36181641,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
75.95,-214.73405359999998,-310.3330727029105,-141.2034340882511,20.2490253,-28.641613,47.60886,18.25693,16.1255856,-1.08876908,-0.000158777562,0.0,100,329.7922,23998.1465,-0.442626953,0.685302734,2.75146484,-0.171386719,-0.2546997,-3.23681641,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
76.0,-214.76441585520956,-310.3635267819893,-141.21647265493255,20.6457653,-29.9844265,54.29241,18.2262783,16.0948677,-1.10078764,2.954015e-05,5.34340179e-05,100,185.787537,24001.4648,-0.4921875,0.563964844,2.60961914,-0.296630859,-0.2697754,-2.74804688,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
76.05,-214.7950541067635,-310.39505977587834,-141.22714373937131,31.9681282,-33.18887,52.9801178,18.19564,16.0637989,-1.11247885,-0.0001587679,5.34375322e-05,100,41.803463,23999.291,-0.4494629,0.552001953,2.737793,-0.1274414,-0.28326416,-1.77734375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
76.1,-214.85421359999998,-310.457650796321,-141.25154637970599,23.1330223,-32.5022,45.6556778,18.13677,16.0006981,-1.13620138,-3.32195341e-05,0.0,100,113.809227,24002.1523,-0.497314453,0.627197266,2.63867188,-0.259277344,-0.286438,-1.87304688,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
